Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
Billie Cover Up,billie-cover-up,"<p>The Billie cover-up — a breezy white robe, hand-finished, made to throw over swimwear from beach to bar. One size. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Cover Up,"drop-2-launch, drop-2-draft",FALSE,draft,BILLIE-COVER-UP-OS,,Size,One Size,,,,,,,,225.00,,,TRUE,,,,,,shopify,10,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/0e68bb1a7e5d.jpg,1,Billie Cover Up,https://www.zappstudios.us/_tmp/pecan-drop2/0e68bb1a7e5d.jpg,FALSE,Billie Cover Up — Pecan Moon,"The Billie cover-up — a breezy white robe, hand-finished, made to throw over swimwear from beach to bar. One size. Premium Italian lycra, made in Europe. A luxury piece, true to size.",white,,Female,Adult,,,,New,,,,,,
,billie-cover-up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c7914d081fb8.jpg,2,Billie Cover Up 2,,,,,,,,,,,,,,,,,,
,billie-cover-up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/3811ed2cc529.jpg,3,Billie Cover Up 3,,,,,,,,,,,,,,,,,,
,billie-cover-up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/db96543f2d78.jpg,4,Billie Cover Up 4,,,,,,,,,,,,,,,,,,
Tess Blouse,tess-blouse,"<p>A softly draped blouse in a warm vanilla tone, designed to layer effortlessly through the seasons.</p><p>Color: Vanilla.</p>",Pecan Moon,Apparel & Accessories > Clothing > Shirts & Tops,Blouse,"drop-2-launch, drop-2-draft",FALSE,draft,TESS-BLOUSE-VANILLA-XS,,Size,XS,,,,,,,,225.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/9ea5988007bd.jpg,1,Tess Blouse,https://www.zappstudios.us/_tmp/pecan-drop2/9ea5988007bd.jpg,FALSE,Tess Blouse — Pecan Moon,"A softly draped blouse in a warm vanilla tone, designed to layer effortlessly through the seasons. Color: Vanilla.",beige,,Female,Adult,,,,New,,,,,,
,tess-blouse,,,,,,,,TESS-BLOUSE-VANILLA-S,,,S,,,,,,,,225.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/9ea5988007bd.jpg,,,,,,,,,,,,,,,,,
,tess-blouse,,,,,,,,TESS-BLOUSE-VANILLA-M,,,M,,,,,,,,225.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/9ea5988007bd.jpg,,,,,,,,,,,,,,,,,
,tess-blouse,,,,,,,,TESS-BLOUSE-VANILLA-L,,,L,,,,,,,,225.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/9ea5988007bd.jpg,,,,,,,,,,,,,,,,,
,tess-blouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/a1598a512e95.jpg,2,Tess Blouse 2,,,,,,,,,,,,,,,,,,
,tess-blouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/bb3d74219805.jpg,3,Tess Blouse 3,,,,,,,,,,,,,,,,,,
,tess-blouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c53fb3e14139.jpg,4,Tess Blouse 4,,,,,,,,,,,,,,,,,,
Ali (Top),ali-top,"<p>The Ali top, available in Black and Blue. True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Shirts & Tops,Top,"drop-2-launch, drop-2-draft",FALSE,draft,ALI-TOP-BLACK-S,,Color,Black,,Size,S,,,,,149.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/f17e4da81c6e.jpg,1,Ali (Top),https://www.zappstudios.us/_tmp/pecan-drop2/f17e4da81c6e.jpg,FALSE,Ali (Top) — Pecan Moon,"The Ali top, available in Black and Blue. True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.",black; blue,,Female,Adult,,,,New,,,,,,
,ali-top,,,,,,,,ALI-TOP-BLACK-M,,,Black,,,M,,,,,149.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f17e4da81c6e.jpg,,,,,,,,,,,,,,,,,
,ali-top,,,,,,,,ALI-TOP-BLACK-L,,,Black,,,L,,,,,149.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f17e4da81c6e.jpg,,,,,,,,,,,,,,,,,
,ali-top,,,,,,,,ALI-TOP-BLUE-S,,,Blue,,,S,,,,,149.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/87ed2b34b38b.jpg,,,,,,,,,,,,,,,,,
,ali-top,,,,,,,,ALI-TOP-BLUE-M,,,Blue,,,M,,,,,149.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/87ed2b34b38b.jpg,,,,,,,,,,,,,,,,,
,ali-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/87ed2b34b38b.jpg,2,Ali (Top) 2,,,,,,,,,,,,,,,,,,
,ali-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/1708d3b2b13e.jpg,3,Ali (Top) 3,,,,,,,,,,,,,,,,,,
,ali-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/226561bedce4.jpg,4,Ali (Top) 4,,,,,,,,,,,,,,,,,,
,ali-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/03be16652978.jpg,5,Ali (Top) 5,,,,,,,,,,,,,,,,,,
,ali-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/e874eb9c722a.jpg,6,Ali (Top) 6,,,,,,,,,,,,,,,,,,
,ali-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/aa3c267f8acf.jpg,7,Ali (Top) 7,,,,,,,,,,,,,,,,,,
,ali-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/dd6a453aaf43.jpg,8,Ali (Top) 8,,,,,,,,,,,,,,,,,,
Ali (Bottom),ali-bottom,"<p>The Ali bottom, available in Black and Blue. True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottom,"drop-2-launch, drop-2-draft",FALSE,draft,ALI-BOTTOM-BLACK-S,,Color,Black,,Size,S,,,,,80.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/f17e4da81c6e.jpg,1,Ali (Bottom),https://www.zappstudios.us/_tmp/pecan-drop2/f17e4da81c6e.jpg,FALSE,Ali (Bottom) — Pecan Moon,"The Ali bottom, available in Black and Blue. True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.",black; blue,,Female,Adult,,,,New,,,,,,
,ali-bottom,,,,,,,,ALI-BOTTOM-BLACK-M,,,Black,,,M,,,,,80.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f17e4da81c6e.jpg,,,,,,,,,,,,,,,,,
,ali-bottom,,,,,,,,ALI-BOTTOM-BLACK-L,,,Black,,,L,,,,,80.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/f17e4da81c6e.jpg,,,,,,,,,,,,,,,,,
,ali-bottom,,,,,,,,ALI-BOTTOM-BLUE-S,,,Blue,,,S,,,,,80.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/87ed2b34b38b.jpg,,,,,,,,,,,,,,,,,
,ali-bottom,,,,,,,,ALI-BOTTOM-BLUE-M,,,Blue,,,M,,,,,80.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/87ed2b34b38b.jpg,,,,,,,,,,,,,,,,,
,ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/87ed2b34b38b.jpg,2,Ali (Bottom) 2,,,,,,,,,,,,,,,,,,
,ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/1708d3b2b13e.jpg,3,Ali (Bottom) 3,,,,,,,,,,,,,,,,,,
,ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/226561bedce4.jpg,4,Ali (Bottom) 4,,,,,,,,,,,,,,,,,,
,ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/03be16652978.jpg,5,Ali (Bottom) 5,,,,,,,,,,,,,,,,,,
,ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/e874eb9c722a.jpg,6,Ali (Bottom) 6,,,,,,,,,,,,,,,,,,
,ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/aa3c267f8acf.jpg,7,Ali (Bottom) 7,,,,,,,,,,,,,,,,,,
,ali-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/dd6a453aaf43.jpg,8,Ali (Bottom) 8,,,,,,,,,,,,,,,,,,
Sandra Pants,sandra-pants,"<p>The Sandra pants, available in Black, Brown and White in combined S/M and M/L sizing.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Pants,"drop-2-launch, drop-2-draft",FALSE,draft,SANDRA-PANTS-BLACK-ML,,Color,Black,,Size,M/L,,,,,195.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,,FALSE,Sandra Pants — Pecan Moon,"The Sandra pants, available in Black, Brown and White in combined S/M and M/L sizing.",black; brown; white,,Female,Adult,,,,New,,,,,,
,sandra-pants,,,,,,,,SANDRA-PANTS-BROWN-SM,,,Brown,,,S/M,,,,,195.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,sandra-pants,,,,,,,,SANDRA-PANTS-BROWN-ML,,,Brown,,,M/L,,,,,195.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
,sandra-pants,,,,,,,,SANDRA-PANTS-WHITE-SM,,,White,,,S/M,,,,,195.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,,
Cherry,cherry,<p>The Cherry pants in a Black and Red colorway.</p><p>Color: Black/Red. Size: S/M.</p>,Pecan Moon,Apparel & Accessories > Clothing > Pants,Pants,"drop-2-launch, drop-2-draft",FALSE,draft,CHERRY-BLACK-SM,,Size,S/M,,,,,,,,225.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/cc237779b3be.jpg,1,Cherry,https://www.zappstudios.us/_tmp/pecan-drop2/cc237779b3be.jpg,FALSE,Cherry — Pecan Moon,The Cherry pants in a Black and Red colorway. Color: Black/Red. Size: S/M.,multicolor,,Female,Adult,,,,New,,,,,,
,cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/dc23bade0097.jpg,2,Cherry 2,,,,,,,,,,,,,,,,,,
,cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c5369128eabd.jpg,3,Cherry 3,,,,,,,,,,,,,,,,,,
,cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7632d67e5851.jpg,4,Cherry 4,,,,,,,,,,,,,,,,,,
,cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/83bd1b1196f3.jpg,5,Cherry 5,,,,,,,,,,,,,,,,,,
Cassidy (Top),cassidy-top,"<p>The Cassidy bikini top in pink.</p><p>Color: Pink. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Bikini Top,"drop-2-launch, drop-2-draft",FALSE,draft,CASSIDY-TOP-PINK-S,,Size,S,,,,,,,,140.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/7d6d06f38e10.jpg,1,Cassidy (Top),https://www.zappstudios.us/_tmp/pecan-drop2/7d6d06f38e10.jpg,FALSE,Cassidy (Top) — Pecan Moon,"The Cassidy bikini top in pink. Color: Pink. Premium Italian lycra, made in Europe. A luxury piece, true to size.",pink,,Female,Adult,,,,New,,,,,,
,cassidy-top,,,,,,,,CASSIDY-TOP-PINK-M,,,M,,,,,,,,80.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7d6d06f38e10.jpg,,,,,,,,,,,,,,,,,
,cassidy-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/ef502ba50d26.jpg,2,Cassidy (Top) 2,,,,,,,,,,,,,,,,,,
,cassidy-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/8558d97b9b33.jpg,3,Cassidy (Top) 3,,,,,,,,,,,,,,,,,,
,cassidy-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/a07a2a9588a0.jpg,4,Cassidy (Top) 4,,,,,,,,,,,,,,,,,,
Cassidy (Bottom),cassidy-bottom,"<p>The Cassidy bikini bottoms in pink.</p><p>Color: Pink. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Bikini Bottom,"drop-2-launch, drop-2-draft",FALSE,draft,CASSIDY-BOTTOM-PINK-S,,Size,S,,,,,,,,80.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/7d6d06f38e10.jpg,1,Cassidy (Bottom),https://www.zappstudios.us/_tmp/pecan-drop2/7d6d06f38e10.jpg,FALSE,Cassidy (Bottom) — Pecan Moon,"The Cassidy bikini bottoms in pink. Color: Pink. Premium Italian lycra, made in Europe. A luxury piece, true to size.",pink,,Female,Adult,,,,New,,,,,,
,cassidy-bottom,,,,,,,,CASSIDY-BOTTOM-PINK-M,,,M,,,,,,,,80.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7d6d06f38e10.jpg,,,,,,,,,,,,,,,,,
,cassidy-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/ef502ba50d26.jpg,2,Cassidy (Bottom) 2,,,,,,,,,,,,,,,,,,
,cassidy-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/8558d97b9b33.jpg,3,Cassidy (Bottom) 3,,,,,,,,,,,,,,,,,,
,cassidy-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/a07a2a9588a0.jpg,4,Cassidy (Bottom) 4,,,,,,,,,,,,,,,,,,
Frankie,frankie,"<p>The Frankie, available in Blue and Black.</p>",Pecan Moon,Apparel & Accessories > Clothing > Shirts & Tops,Top,"drop-2-launch, drop-2-draft",FALSE,draft,FRANKIE-BLUE-S,,Color,Blue,,Size,S,,,,,225.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/98e17c228bdb.jpg,1,Frankie,https://www.zappstudios.us/_tmp/pecan-drop2/98e17c228bdb.jpg,FALSE,Frankie — Pecan Moon,"The Frankie, available in Blue and Black.",blue; black,,Female,Adult,,,,New,,,,,,
,frankie,,,,,,,,FRANKIE-BLUE-M,,,Blue,,,M,,,,,225.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/98e17c228bdb.jpg,,,,,,,,,,,,,,,,,
,frankie,,,,,,,,FRANKIE-BLACK-S,,,Black,,,S,,,,,225.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/79e7549a86cf.jpg,,,,,,,,,,,,,,,,,
,frankie,,,,,,,,FRANKIE-BLACK-M,,,Black,,,M,,,,,225.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/79e7549a86cf.jpg,,,,,,,,,,,,,,,,,
,frankie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/79e7549a86cf.jpg,2,Frankie 2,,,,,,,,,,,,,,,,,,
,frankie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/12606ffef661.jpg,3,Frankie 3,,,,,,,,,,,,,,,,,,
,frankie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/e3c5ffb866a7.jpg,4,Frankie 4,,,,,,,,,,,,,,,,,,
,frankie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/0d231ad2a03b.jpg,5,Frankie 5,,,,,,,,,,,,,,,,,,
,frankie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/e3fb7f957223.jpg,6,Frankie 6,,,,,,,,,,,,,,,,,,
,frankie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/d301402d34b3.jpg,7,Frankie 7,,,,,,,,,,,,,,,,,,
,frankie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/02da6d006dc1.jpg,8,Frankie 8,,,,,,,,,,,,,,,,,,
Shiloh (Top),shiloh-top,"<p>The Shiloh top, available in Yellow and Pink.</p>",Pecan Moon,Apparel & Accessories > Clothing > Shirts & Tops,Top,"drop-2-launch, drop-2-draft",FALSE,draft,SHILOH-TOP-YELLOW-S,,Color,Yellow,,Size,S,,,,,140.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/93928834c4cb.jpg,1,Shiloh (Top),https://www.zappstudios.us/_tmp/pecan-drop2/93928834c4cb.jpg,FALSE,Shiloh (Top) — Pecan Moon,"The Shiloh top, available in Yellow and Pink.",yellow; pink,,Female,Adult,,,,New,,,,,,
,shiloh-top,,,,,,,,SHILOH-TOP-YELLOW-M,,,Yellow,,,M,,,,,140.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/93928834c4cb.jpg,,,,,,,,,,,,,,,,,
,shiloh-top,,,,,,,,SHILOH-TOP-YELLOW-L,,,Yellow,,,L,,,,,140.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/93928834c4cb.jpg,,,,,,,,,,,,,,,,,
,shiloh-top,,,,,,,,SHILOH-TOP-PINK-S,,,Pink,,,S,,,,,140.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/98bc494d50b4.jpg,,,,,,,,,,,,,,,,,
,shiloh-top,,,,,,,,SHILOH-TOP-PINK-M,,,Pink,,,M,,,,,140.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/98bc494d50b4.jpg,,,,,,,,,,,,,,,,,
,shiloh-top,,,,,,,,SHILOH-TOP-PINK-L,,,Pink,,,L,,,,,140.00,,,TRUE,,,,,,shopify,5,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/98bc494d50b4.jpg,,,,,,,,,,,,,,,,,
,shiloh-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/98bc494d50b4.jpg,2,Shiloh (Top) 2,,,,,,,,,,,,,,,,,,
,shiloh-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/d51723c4675f.jpg,3,Shiloh (Top) 3,,,,,,,,,,,,,,,,,,
,shiloh-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7b43fc38ddd3.jpg,4,Shiloh (Top) 4,,,,,,,,,,,,,,,,,,
,shiloh-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/270e5b12c883.jpg,5,Shiloh (Top) 5,,,,,,,,,,,,,,,,,,
Shiloh (Bottom),shiloh-bottom,"<p>The Shiloh bottom, available in Yellow and Pink.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottom,"drop-2-launch, drop-2-draft",FALSE,draft,SHILOH-BOTTOM-YELLOW-M,,Color,Yellow,,Size,M,,,,,70.00,,,TRUE,,,,,,shopify,3,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/93928834c4cb.jpg,1,Shiloh (Bottom),https://www.zappstudios.us/_tmp/pecan-drop2/93928834c4cb.jpg,FALSE,Shiloh (Bottom) — Pecan Moon,"The Shiloh bottom, available in Yellow and Pink.",yellow; pink,,Female,Adult,,,,New,,,,,,
,shiloh-bottom,,,,,,,,SHILOH-BOTTOM-YELLOW-L,,,Yellow,,,L,,,,,70.00,,,TRUE,,,,,,shopify,2,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/93928834c4cb.jpg,,,,,,,,,,,,,,,,,
,shiloh-bottom,,,,,,,,SHILOH-BOTTOM-PINK-M,,,Pink,,,M,,,,,70.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/98bc494d50b4.jpg,,,,,,,,,,,,,,,,,
,shiloh-bottom,,,,,,,,SHILOH-BOTTOM-PINK-L,,,Pink,,,L,,,,,70.00,,,TRUE,,,,,,shopify,5,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/98bc494d50b4.jpg,,,,,,,,,,,,,,,,,
,shiloh-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/98bc494d50b4.jpg,2,Shiloh (Bottom) 2,,,,,,,,,,,,,,,,,,
,shiloh-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/d51723c4675f.jpg,3,Shiloh (Bottom) 3,,,,,,,,,,,,,,,,,,
,shiloh-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/7b43fc38ddd3.jpg,4,Shiloh (Bottom) 4,,,,,,,,,,,,,,,,,,
,shiloh-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/270e5b12c883.jpg,5,Shiloh (Bottom) 5,,,,,,,,,,,,,,,,,,
Zoya - Jeans Skirt,zoya-jeans-skirt,<p>The Zoya jeans skirt in a blue denim wash.</p><p>Color: Blue Jeans.</p>,Pecan Moon,Apparel & Accessories > Clothing > Skirts,Skirt,"drop-2-launch, drop-2-draft",FALSE,draft,ZOYA-JEANS-SKIRT-BLUE-S,,Size,S,,,,,,,,125.00,,,TRUE,,,,,,shopify,1,DENY,,g,TRUE,manual,https://www.zappstudios.us/_tmp/pecan-drop2/c4f70aecb5a3.jpg,1,Zoya - Jeans Skirt,https://www.zappstudios.us/_tmp/pecan-drop2/c4f70aecb5a3.jpg,FALSE,Zoya - Jeans Skirt — Pecan Moon,The Zoya jeans skirt in a blue denim wash. Color: Blue Jeans.,blue,,Female,Adult,,,,New,,,,,,
,zoya-jeans-skirt,,,,,,,,ZOYA-JEANS-SKIRT-BLUE-M,,,M,,,,,,,,125.00,,,TRUE,,,,,,shopify,4,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c4f70aecb5a3.jpg,,,,,,,,,,,,,,,,,
,zoya-jeans-skirt,,,,,,,,ZOYA-JEANS-SKIRT-BLUE-L,,,L,,,,,,,,125.00,,,TRUE,,,,,,shopify,5,DENY,,g,TRUE,manual,,,,https://www.zappstudios.us/_tmp/pecan-drop2/c4f70aecb5a3.jpg,,,,,,,,,,,,,,,,,
,zoya-jeans-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/5d1850cc1f7e.jpg,2,Zoya - Jeans Skirt 2,,,,,,,,,,,,,,,,,,
,zoya-jeans-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2/3069d5ff39bd.jpg,3,Zoya - Jeans Skirt 3,,,,,,,,,,,,,,,,,,
